Date,Open,High,Low,Close,Adj Close,Volume,Days
2019-09-30,16.68,16.68,16.49,16.52,16.52,500,160
2019-10-01,16.459999,16.459999,16.379999,16.379999,16.379999,200,161
2019-10-02,15.98,16.07,15.98,16.07,16.07,100,162
2019-10-03,15.84,16.059999,15.84,16.02,16.02,200,163
2019-10-04,16.02,16.02,16.02,16.02,16.02,0,164
2019-10-07,16.02,16.02,16.02,16.02,16.02,0,165
2019-10-08,16.200001,16.200001,16.09,16.09,16.09,1400,166
2019-10-09,16.34,16.34,16.25,16.25,16.25,300,167
2019-10-10,16.4,16.57,16.4,16.559999,16.559999,500,168
2019-10-11,16.93,16.93,16.93,16.93,16.93,100,169
2019-10-14,16.51,16.620001,16.48,16.620001,16.620001,200,170
2019-10-15,16.620001,16.620001,16.620001,16.620001,16.620001,0,171
2019-10-16,16.620001,16.620001,16.620001,16.620001,16.620001,0,172
2019-10-17,16.75,16.75,16.73,16.73,16.73,300,173
2019-10-18,16.73,16.73,16.73,16.73,16.73,0,174
2019-10-21,16.620001,16.620001,16.620001,16.620001,16.620001,100,175
2019-10-22,16.799999,16.799999,16.799999,16.799999,16.799999,100,176
2019-10-23,16.799999,16.799999,16.799999,16.799999,16.799999,0,177
2019-10-24,16.799999,16.799999,16.799999,16.799999,16.799999,0,178
2019-10-25,16.799999,16.799999,16.799999,16.799999,16.799999,0,179
2019-10-28,16.799999,16.799999,16.799999,16.799999,16.799999,0,180
2019-10-29,16.799999,16.799999,16.799999,16.799999,16.799999,0,181
2019-10-30,17.27,17.27,17,17,17,100,182
2019-10-31,17,17,17,17,17,0,183
2019-11-01,17,17,17,17,17,0,184
2019-11-04,17.66,17.66,17.52,17.52,17.52,600,185
2019-11-05,17.52,17.52,17.52,17.52,17.52,0,186
2019-11-06,17.52,17.52,17.52,17.52,17.52,0,187
2019-11-07,17.6,17.6,17.559999,17.559999,17.559999,100,188
2019-11-08,17.559999,17.559999,17.559999,17.559999,17.559999,0,189
2019-11-11,17.67,17.67,17.639999,17.639999,17.639999,100,190
2019-11-12,17.66,17.66,17.629999,17.629999,17.629999,400,191
2019-11-13,17.629999,17.629999,17.629999,17.629999,17.629999,0,192
2019-11-14,17.85,17.85,17.65,17.65,17.65,200,193
2019-11-15,17.9,17.91,17.9,17.91,17.91,100,194
2019-11-18,17.629999,17.629999,17.620001,17.620001,17.620001,400,195
2019-11-19,17.34,17.34,17.16,17.16,17.16,200,196
2019-11-20,17.440001,17.66,17.440001,17.66,17.66,100,197
2019-11-21,17.969999,18.049999,17.969999,18.049999,18.049999,200,198
2019-11-22,18.049999,18.049999,18.049999,18.049999,18.049999,0,199
2019-11-25,17.98,17.98,17.98,17.98,17.98,100,200
2019-11-26,17.98,17.98,17.98,17.98,17.98,0,201
2019-11-27,17.98,18.02,17.98,18.02,18.02,1200,202
2019-11-29,17.57,17.57,17.26,17.26,17.26,200,203
2019-12-02,17.26,17.26,17.26,17.26,17.26,0,204
2019-12-03,17.43,17.469999,17.43,17.469999,17.469999,500,205
2019-12-04,17.969999,18.15,17.969999,18.1,18.1,5200,206
2019-12-05,18.07,18.110001,18.07,18.110001,18.110001,100,207
2019-12-06,18.1,18.450001,18.1,18.290001,18.290001,2800,208
2019-12-09,18.24,18.280001,18.24,18.280001,18.280001,200,209
2019-12-10,18.360001,18.389999,18.360001,18.389999,18.389999,100,210
2019-12-11,18.219999,18.25,18.219999,18.25,18.25,200,211
2019-12-12,18.32,18.4,18.32,18.4,18.4,200,212
2019-12-13,18.52,18.52,18.52,18.52,18.52,100,213
2019-12-16,18.68,18.68,18.68,18.68,18.68,100,214
2019-12-17,18.870001,18.870001,18.870001,18.870001,18.870001,100,215
2019-12-18,18.75,18.91,18.75,18.91,18.91,200,216
2019-12-19,18.98,18.98,18.969999,18.969999,18.969999,1700,217
2019-12-20,18.82,18.82,18.809999,18.809999,18.809999,300,218
2019-12-23,18.93,18.93,18.93,18.93,18.93,100,219
2019-12-24,18.959999,19.02,18.959999,19.02,19.02,200,220
2019-12-26,19.209999,19.209999,19.18,19.18,19.18,300,221
2019-12-27,19.219999,19.219999,19.219999,19.219999,19.219999,100,222
2019-12-30,19.18,19.18,19.18,19.18,19.18,100,223
2019-12-31,18.950001,19.02,18.950001,19.02,19.02,1100,224
2020-01-02,19,19.059999,18.969999,19.059999,19.059999,500,225
2020-01-03,19.620001,19.620001,19.620001,19.620001,19.620001,100,226
2020-01-06,19.75,19.75,19.549999,19.549999,19.549999,400,227
2020-01-07,19.530001,19.530001,19.530001,19.530001,19.530001,100,228
2020-01-08,18.68,18.83,18.68,18.83,18.83,900,229
2020-01-09,18.83,18.83,18.83,18.83,18.83,0,230
2020-01-10,18.52,18.540001,18.52,18.540001,18.540001,300,231
2020-01-13,18.25,18.25,18.25,18.25,18.25,100,232
2020-01-14,18.379999,18.379999,18.379999,18.379999,18.379999,100,233
2020-01-15,18.379999,18.379999,18.379999,18.379999,18.379999,0,234
2020-01-16,18.299999,18.360001,18.299999,18.360001,18.360001,500,235
2020-01-17,18.379999,18.43,18.360001,18.43,18.43,800,236
2020-01-21,18.370001,18.4,18.34,18.34,18.34,1300,237
2020-01-22,17.889999,17.889999,17.889999,17.889999,17.889999,100,238
2020-01-23,17.5,17.559999,17.5,17.559999,17.559999,100,239
2020-01-24,17.17,17.17,17.17,17.17,17.17,100,240
2020-01-27,16.75,16.75,16.75,16.75,16.75,100,241
2020-01-28,16.950001,16.950001,16.93,16.950001,16.950001,400,242
2020-01-29,16.92,16.92,16.860001,16.860001,16.860001,600,243
2020-01-30,16.629999,16.76,16.629999,16.76,16.76,100,244
2020-01-31,16.48,16.48,16.469999,16.469999,16.469999,100,245
2020-02-03,16.4,16.41,16.030001,16.030001,16.030001,900,246
2020-02-04,15.99,15.99,15.95,15.95,15.95,1100,247
2020-02-05,16.530001,16.530001,16.290001,16.360001,16.360001,300,248
2020-02-06,16.299999,16.4,16.299999,16.4,16.4,100,249
2020-02-07,16.209999,16.209999,16.209999,16.209999,16.209999,300000,250
2020-02-10,15.99,15.99,15.95,15.95,15.95,300,251
2020-02-11,16.120001,16.120001,16.110001,16.110001,16.110001,500,252
2020-02-12,16.530001,16.559999,16.450001,16.559999,16.559999,24900,253
2020-02-13,16.59,16.6,16.52,16.59,16.59,500,254
2020-02-14,16.73,16.73,16.610001,16.719999,16.719999,2300,255
2020-02-18,18.34,18.34,16.5,16.74,16.74,2700,256
2020-02-19,16.860001,17.1,16.860001,17.030001,17.030001,600,257
2020-02-20,17.1,17.1,17.1,17.1,17.1,0,258
2020-02-21,16.82,16.92,16.82,16.92,16.92,800,259
2020-02-24,16.32,16.32,16.32,16.32,16.32,2800,260
2020-02-25,16.290001,16.290001,15.82,15.82,15.82,1900,261
2020-02-26,15.51,15.51,15.51,15.51,15.51,100,262
2020-02-27,14.97,14.97,14.97,14.97,14.97,100,263
2020-02-28,14.4,14.42,14.4,14.42,14.42,800,264
2020-03-02,14.67,15.08,14.67,15.08,15.08,2500,265
2020-03-03,15.15,15.21,14.86,15.04,15.04,3200,266
2020-03-04,15.34,15.34,15.05,15.05,15.05,1200,267
2020-03-05,14.93,14.93,14.67,14.67,14.67,301100,268
2020-03-06,14.12,14.12,13.28,13.4,13.4,1500,269
2020-03-09,10.83,11.95,10.19,10.32,10.32,18700,270
2020-03-10,11.12,12,10.89,11.31,11.31,24700,271
2020-03-11,11.14,11.17,10.94,10.94,10.94,7100,272
2020-03-12,10.4,10.6,9.88,10.43,10.43,3600,273
2020-03-13,10.91,10.92,10.65,10.92,10.92,500,274
2020-03-16,10.98,10.98,9.71,9.74,9.74,4400,275
2020-03-17,9.7,9.7,9.35,9.35,9.35,2700,276
2020-03-18,8.81,8.81,8,8.36,8.36,6800,277
2020-03-19,8.44,9.41,8.44,9.26,9.26,1600,278
2020-03-20,9.52,9.75,8.73,8.92,8.92,8500,279
2020-03-23,8.92,8.92,8.16,8.16,8.16,4700,280
2020-03-24,8.97,9.12,8.96,9.12,9.12,1900,281
2020-03-25,9.35,9.61,9.35,9.59,9.59,1300,282
2020-03-26,9.58,9.74,9.21,9.41,9.41,12200,283
2020-03-27,9.45,9.73,9.4,9.4,9.4,2700,284
2020-03-30,9.69,9.75,9.4,9.41,9.41,1000,285
2020-03-31,9.7,9.7,9.35,9.35,9.35,1200,286
2020-04-01,9.37,9.69,9,9,9,1700,287
2020-04-02,9.75,10.84,9.32,9.8,9.8,7000,288
2020-04-03,10.11,11.36,10.02,10.23,10.23,3300,289
2020-04-06,10.51,10.51,10.19,10.38,10.38,5300,290
2020-04-07,10.64,11.65,10.4,10.51,10.51,64700,291
2020-04-08,10.47,11.56,10.41,10.41,10.41,2800,292
2020-04-09,10.98,10.98,10.02,10.4,10.4,77600,293
2020-04-13,11.03,11.03,10.65,10.8,10.8,4700,294
2020-04-14,10.8,10.8,10.61,10.69,10.69,5300,295
2020-04-15,10.31,10.32,10.01,10.08,10.08,2100,296
2020-04-16,10,10,9.66,9.95,9.95,7300,297
2020-04-17,9.99,9.99,9.91,9.91,9.91,1400,298
2020-04-20,9.51,9.65,9.2,9.52,9.52,396500,299
2020-04-21,9.46,10.2,7.17,7.67,7.67,47100,300
2020-04-22,8.29,8.3,7.98,8.05,8.05,34100,301
2020-04-23,8.58,8.58,8,8.19,8.19,11400,302
2020-04-24,8.24,8.24,8.06,8.11,8.11,7800,303
2020-04-27,8.34,8.34,7.33,7.46,7.46,19000,304
2020-04-28,7.52,7.74,7.36,7.47,7.47,6300,305
2020-04-29,8,8.59,7.54,7.83,7.83,21900,306
2020-04-30,8.17,8.68,7.75,8.36,8.36,24100,307
2020-05-01,8.48,8.48,7.85,8.12,8.12,19100,308
2020-05-04,8.49,8.49,8.14,8.37,8.37,5100,309
2020-05-05,8.68,9.15,8.6,9.15,9.15,9200,310
2020-05-06,9.15,9.16,8.6,8.88,8.88,6500,311
2020-05-07,9.16,9.47,8.59,8.59,8.59,7500,312
2020-05-08,8.91,9.37,8.71,9.2,9.2,4200,313
2020-05-11,9.09,9.31,8.81,8.9,8.9,6900,314
2020-05-12,9,9,8.79,8.79,8.79,700,315
2020-05-13,9.01,9.01,8.6,8.6,8.6,900,316
2020-05-14,8.99,9.06,8.74,9.03,9.03,4100,317
2020-05-15,9.2,9.25,9.08,9.24,9.24,12600,318
2020-05-18,10.08,10.68,10.03,10.14,10.14,33400,319
2020-05-19,10.14,10.2,10.03,10.05,10.05,18000,320
2020-05-20,10.46,10.58,10.36,10.52,10.52,55500,321
2020-05-21,10.96,10.96,10.55,10.7,10.7,25400,322
2020-05-22,10.56,10.56,10.21,10.49,10.49,26300,323
2020-05-26,10.72,10.79,10.61,10.73,10.73,17300,324
2020-05-27,10.62,10.62,10.28,10.37,10.37,7800,325
2020-05-28,10.24,10.58,10.24,10.45,10.45,18300,326
2020-05-29,10.45,10.98,10.45,10.95,10.95,2600,327
2020-06-01,10.87,11.09,10.06,10.06,10.06,56200,328
2020-06-02,11.12,11.52,11.11,11.42,11.42,131700,329
2020-06-03,11.5,11.5,11.12,11.33,11.33,53400,330
2020-06-04,11.58,11.6,11.15,11.49,11.49,40500,331
2020-06-05,11.99,12.33,11.99,12.19,12.19,6300,332
2020-06-08,12.01,12.01,11.78,11.85,11.85,5000,333
2020-06-09,11.67,12.01,11.65,12.01,12.01,6800,334
2020-06-10,11.75,12.02,11.75,12.02,12.02,2300,335
2020-06-11,11.51,11.51,11.01,11.13,11.13,19900,336
2020-06-12,11.13,11.36,11.09,11.33,11.33,7900,337
2020-06-15,11.38,11.58,11.34,11.56,11.56,3900,338
2020-06-16,11.9,12.09,11.61,11.79,11.79,12600,339
2020-06-17,11.81,11.82,11.7,11.7,11.7,1000,340
2020-06-18,11.61,11.95,11.61,11.95,11.95,2300,341
2020-06-19,12.38,12.39,12.03,12.15,12.15,2800,342
2020-06-22,12.2,12.42,12.19,12.4,12.4,4200,343
2020-06-23,12.52,12.52,12.36,12.36,12.36,1300,344
2020-06-24,12.3,12.3,11.62,11.62,11.62,2900,345
2020-06-25,11.6,12.01,11.6,12.01,12.01,1400,346
2020-06-26,11.99,11.99,11.75,11.75,11.75,3600,347
2020-06-29,11.92,12.12,11.92,12.12,12.12,400,348
2020-06-30,12,12.18,12,12.09,12.09,1400,349
2020-07-01,12.17,12.2,12.15,12.16,12.16,900,350
2020-07-02,12.35,12.35,12.27,12.31,12.31,5500,351
2020-07-06,12.36,12.52,12.35,12.46,12.46,3200,352
2020-07-07,12.47,12.55,12.38,12.38,12.38,1100,353
2020-07-08,12.48,12.57,12.48,12.57,12.57,700,354
2020-07-09,12.57,12.57,12.14,12.14,12.14,500,355
2020-07-10,12.15,12.4,12.15,12.4,12.4,3300,356
2020-07-13,12.37,12.37,12.16,12.2,12.2,500,357
2020-07-14,12.21,12.33,12.21,12.33,12.33,400,358
2020-07-15,12.41,12.62,12.41,12.6,12.6,3100,359
2020-07-16,12.52,12.57,12.44,12.44,12.44,2400,360
2020-07-17,12.42,12.47,12.42,12.46,12.46,500,361
2020-07-20,12.36,12.48,12.36,12.46,12.46,2900,362
2020-07-21,12.8,12.8,12.75,12.78,12.78,1000,363
2020-07-22,12.79,12.79,12.79,12.79,12.79,200,364
2020-07-23,12.76,12.78,12.53,12.62,12.62,5600,365
2020-07-24,12.63,12.63,12.63,12.63,12.63,100,366
2020-07-27,12.45,12.77,12.45,12.77,12.77,900,367
2020-07-28,12.56,12.58,12.56,12.58,12.58,300,368
2020-07-29,12.65,12.75,12.63,12.69,12.69,7300,369
2020-07-30,12.51,12.51,12.24,12.41,12.41,6800,370
2020-07-31,12.55,12.55,12.32,12.52,12.52,3200,371
2020-08-03,12.59,12.77,12.53,12.63,12.63,3700,372
2020-08-04,12.62,12.91,12.55,12.83,12.83,15500,373
2020-08-05,13.17,13.35,12.97,13.03,13.03,5000,374
2020-08-06,13.13,13.14,12.95,13,13,10200,375
2020-08-07,12.85,12.85,12.73,12.75,12.75,2100,376
2020-08-10,13.03,13.06,12.91,12.94,12.94,8700,377
2020-08-11,13.21,13.21,12.74,12.84,12.84,8200,378
2020-08-12,12.98,13.13,12.93,13.11,13.11,15100,379
2020-08-13,13.14,13.15,13.02,13.09,13.09,5600,380
2020-08-14,13.01,13.03,12.91,12.94,12.94,2200,381
2020-08-17,13.05,13.34,13.05,13.25,13.25,13600,382
2020-08-18,13.13,13.22,13.06,13.18,13.18,15000,383
2020-08-19,13.21,13.21,13.05,13.21,13.21,3200,384
2020-08-20,12.89,13.09,12.77,13.09,13.09,3100,385
2020-08-21,12.73,12.94,12.73,12.91,12.91,700,386
2020-08-24,12.97,13.11,12.97,13.05,13.05,8000,387
2020-08-25,13.3,13.33,13.13,13.32,13.32,3400,388
2020-08-26,13.4,13.4,13.27,13.27,13.27,14000,389
2020-08-27,13.34,13.34,12.95,13.11,13.11,5700,390
2020-08-28,13.12,13.12,13.05,13.12,13.12,1900,391
2020-08-31,13.15,13.23,13.07,13.07,13.07,4800,392
2020-09-01,13.11,13.2,13.04,13.15,13.15,4200,393
2020-09-02,13.19,13.19,12.63,12.76,12.76,6600,394
2020-09-03,12.6,12.8,12.48,12.71,12.71,11600,395
2020-09-04,12.71,12.71,12.21,12.21,12.21,6700,396
2020-09-08,11.44,11.54,11.35,11.43,11.43,15000,397
2020-09-09,11.43,11.9,11.43,11.75,11.75,14900,398
2020-09-10,11.59,11.71,11.5,11.5,11.5,5000,399
2020-09-11,11.53,11.62,11.5,11.6,11.6,3700,400
2020-09-14,11.5,11.56,11.43,11.54,11.54,13900,401
2020-09-15,11.52,11.81,11.52,11.75,11.75,2500,402
2020-09-16,12.15,12.25,11.99,12.23,12.23,6900,403
2020-09-17,12.11,12.52,12.11,12.46,12.46,22100,404
2020-09-18,12.43,12.53,12.39,12.4,12.4,13200,405
2020-09-21,12.19,12.25,11.83,12.05,12.05,14800,406
2020-09-22,12.06,12.16,11.95,12.02,12.02,7000,407
2020-09-23,12.07,12.26,11.95,11.95,11.95,3400,408
2020-09-24,11.99,12.15,11.99,12.13,12.13,13900,409
2020-09-25,12.13,12.13,12.05,12.05,12.05,2000,410
2020-09-28,12.17,12.24,12.13,12.16,12.16,5500,411
2020-09-29,11.9,11.9,11.61,11.78,11.78,2800,412
2020-09-30,11.98,12.08,11.96,12.05,12.05,2600,413
2020-10-01,11.79,11.8,11.43,11.7,11.7,8300,414
2020-10-02,11.22,11.42,11.18,11.29,11.29,15600,415
2020-10-05,11.92,12.02,11.69,11.99,11.99,18100,416
2020-10-06,12.31,12.34,12.13,12.13,12.13,19600,417
2020-10-07,12.03,12.09,11.89,12.09,12.09,6900,418
2020-10-08,12.33,12.47,12.33,12.47,12.47,4000,419
2020-10-09,12.35,12.36,12.19,12.23,12.23,2100,420
2020-10-12,12.15,12.15,11.81,11.96,11.96,5100,421
2020-10-13,12.15,12.15,12.15,12.15,12.15,400,422
2020-10-14,12.25,12.35,12.25,12.32,12.32,7200,423
2020-10-15,11.91,12.31,11.91,12.31,12.31,2400,424
2020-10-16,12.26,12.28,12.22,12.23,12.23,1200,425
2020-10-19,12.25,12.3,12.21,12.21,12.21,3500,426
